id,company_id,date,open_price,high_price,low_price,close_price,volume
75,5,2025-07-24,281.7799987792969,284.3999938964844,279.2699890136719,281.7099914550781,3952800
76,5,2025-07-25,281.79998779296875,284.29998779296875,280.55999755859375,283.1499938964844,2632300
77,5,2025-07-28,280.19000244140625,280.989990234375,275.7099914550781,277.0400085449219,3693900
78,5,2025-07-29,277.45001220703125,278.9599914550781,276.5400085449219,278.8999938964844,3492600
79,5,2025-07-30,278.5,278.69000244140625,272.3900146484375,274,4272700
80,5,2025-07-31,271,273.8800048828125,266.1300048828125,267.1000061035156,4794100
81,5,2025-08-01,264.6300048828125,265.1099853515625,254.1999969482422,255.3699951171875,6042400
82,5,2025-08-04,258.0799865722656,259.1400146484375,256.6099853515625,258.7799987792969,3470600
83,5,2025-08-05,255.74000549316406,255.8000030517578,245.74000549316406,247.07000732421875,10175900
84,5,2025-08-06,247.6999969482422,248.08999633789062,244,247.5399932861328,8064700
85,5,2025-08-07,248.1999969482422,251.3300018310547,239.82000732421875,241.72000122070312,7246300
86,5,2025-08-08,242.66000366210938,242.9199981689453,238.02999877929688,239.1999969482422,3810900
87,5,2025-08-11,238,241.82000732421875,236.9600067138672,238.61000061035156,4675000
88,5,2025-08-12,238.92999267578125,242.4199981689453,236.6699981689453,237.8699951171875,4832300
89,2,2025-07-14,68.64888920208318,68.81807135483109,67.89253518781236,68.5195083618164,865000
90,2,2025-07-15,68.93748296535868,69.09671856901977,66.80775611940633,66.91722869873047,1198600
91,2,2025-07-16,66.95704241452823,67.75320530454277,66.46939663059965,67.72335052490234,1711000
92,2,2025-07-17,68.1512849496977,70.46014815843714,67.88257675448617,70.41038513183594,2210400
93,2,2025-07-18,70.52981087095526,70.70894713437772,69.56446587322155,69.9625473022461,2486900
94,2,2025-07-21,70.22129465575615,70.39048439032915,68.69864019400202,68.73844909667969,1761500
95,2,2025-07-22,68.7882137626698,70.8084681668862,68.68868770721771,70.75870513916016,1668100
96,2,2025-07-23,71.26626044678122,71.72405145753245,70.84827834036993,71.03736114501953,1820000
97,2,2025-07-24,73.18699394128782,76.93889383304482,72.20174826878892,73.58507537841797,4191200
98,2,2025-07-25,73.80402175010293,74.0229593309558,71.14683247984055,71.71409606933594,1924100
99,2,2025-07-28,71.27621297257615,71.58472248332679,70.5198589926238,70.68904113769531,1400300
100,2,2025-07-29,71.01745733531456,71.37572986569091,70.36062183203396,71.29611206054688,1382700
101,2,2025-07-30,71.2762142667845,71.33592382665347,69.98245145596158,70.49000549316406,1453900
102,2,2025-07-31,69.93000030517578,71.13999938964844,69.88999938964844,70.79000091552734,2465000
103,2,2025-08-01,70.5,70.79000091552734,69.55000305175781,70.41000366210938,1263000
104,2,2025-08-04,70.44000244140625,70.58999633789062,69.88999938964844,70.33999633789062,1111300
105,2,2025-08-05,70.51000213623047,70.81999969482422,69.73999786376953,70.31999969482422,1132600
106,2,2025-08-06,70.54000091552734,71.26000213623047,70.36000061035156,70.55999755859375,1020600
107,2,2025-08-07,71.2699966430664,71.56999969482422,70.37999725341797,70.62000274658203,861200
108,2,2025-08-08,70.51000213623047,70.93000030517578,70.27999877929688,70.83000183105469,1357300
109,2,2025-08-11,70.86000061035156,71.12999725341797,69.52999877929688,70.52999877929688,1100700
110,2,2025-08-12,70.7300033569336,71.41999816894531,70.3499984741211,71.33000183105469,946100
111,6,2025-07-14,363.19000244140625,367.67999267578125,360.17999267578125,366.989990234375,2898700
112,6,2025-07-15,367,368.32000732421875,363.8800048828125,364.17999267578125,2551000
113,6,2025-07-16,364.5899963378906,365.54998779296875,358.7099914550781,361.7699890136719,3592900
114,6,2025-07-17,360.6000061035156,366.9599914550781,359.2799987792969,366.45001220703125,3340500
115,6,2025-07-18,367.07000732421875,367.7900085449219,364,365.7900085449219,2459200
116,6,2025-07-21,366.489990234375,368.2799987792969,363.1300048828125,367.67999267578125,2770400
117,6,2025-07-22,368,374.5,368,372.8699951171875,2449000
118,6,2025-07-23,373.489990234375,373.989990234375,369.260009765625,372.4599914550781,1994600
119,6,2025-07-24,371.8999938964844,376,370.6099853515625,371.69000244140625,2692100
120,6,2025-07-25,372.30999755859375,372.4100036621094,369.510009765625,370.739990234375,2053200
121,6,2025-07-28,371.0299987792969,372.5899963378906,368.7200012207031,369.4700012207031,2984200
122,6,2025-07-29,370.45001220703125,376.1600036621094,369.7099914550781,370.70001220703125,4234200
123,6,2025-07-30,370.67999267578125,370.7200012207031,363.4800109863281,364,3295200
124,6,2025-07-31,362.260009765625,362.5,354.2699890136719,357.69000244140625,4513100
125,6,2025-08-01,355.95001220703125,356.2900085449219,347.4599914550781,347.79998779296875,4307900
126,6,2025-08-04,351.1600036621094,351.2099914550781,338.0400085449219,338.8500061035156,6449300
127,6,2025-08-05,339.30999755859375,342.739990234375,337.3500061035156,338.739990234375,3909000
128,6,2025-08-06,341.6499938964844,345.6600036621094,339.19000244140625,345.6199951171875,3347200
129,6,2025-08-07,344.0400085449219,347.3800048828125,332.6499938964844,338.2699890136719,4661800
130,6,2025-08-08,338.67999267578125,341.57000732421875,336.3699951171875,341.04998779296875,3507800
131,6,2025-08-11,334.5299987792969,343.3999938964844,332.4700012207031,333.6499938964844,4366200
132,6,2025-08-12,333.5199890136719,338.760009765625,330.0400085449219,338.42999267578125,3569400
133,9,2025-07-14,101.41000366210938,102.7300033569336,100.86000061035156,102.66999816894531,2048900
134,9,2025-07-15,102.08000183105469,102.66000366210938,100.58000183105469,100.62000274658203,1695800
135,9,2025-07-16,100.9800033569336,101.5199966430664,100.05000305175781,101.44000244140625,1606700
136,9,2025-07-17,101,101.66000366210938,100.6500015258789,101.41999816894531,1955800
137,9,2025-07-18,101.68000030517578,102.51000213623047,101.19999694824219,101.83000183105469,4577800
138,9,2025-07-21,101.94999694824219,102.37999725341797,101.11000061035156,101.12000274658203,2102000
139,9,2025-07-22,101.27999877929688,102.83999633789062,100.73999786376953,102.69999694824219,1970100
140,9,2025-07-23,103.08999633789062,103.1500015258789,102.01000213623047,102.88999938964844,1687100
141,9,2025-07-24,102.55000305175781,103.22000122070312,102.12000274658203,102.44999694824219,2409400
142,9,2025-07-25,102.62999725341797,103.52999877929688,102,103.37000274658203,2023600
143,9,2025-07-28,103,103.29000091552734,100.73999786376953,100.87999725341797,1877600
144,9,2025-07-29,101.52999877929688,102.08000183105469,100.58999633789062,100.81999969482422,2002800
145,9,2025-07-30,100.72000122070312,100.72000122070312,98.11000061035156,98.58999633789062,2508700
146,9,2025-07-31,98.36000061035156,100.2300033569336,98.05000305175781,99.36000061035156,3106200
147,9,2025-08-01,99.41000366210938,99.41000366210938,96.94999694824219,98.08999633789062,2768300
148,9,2025-08-04,98.05999755859375,98.69999694824219,97.62999725341797,98.55999755859375,2033500
149,9,2025-08-05,99.0999984741211,99.5999984741211,98.62999725341797,98.91999816894531,2985500
150,9,2025-08-06,101.5,102.5999984741211,97.47000122070312,102.30999755859375,3640300
151,9,2025-08-07,102.47000122070312,103.77999877929688,101.48999786376953,102.27999877929688,3676000
152,9,2025-08-08,102.56999969482422,103.80000305175781,101.48999786376953,103.5199966430664,2014600
153,9,2025-08-11,103.94999694824219,104.3499984741211,103.27999877929688,104.16999816894531,2013000
154,9,2025-08-12,104.51000213623047,104.80000305175781,103.51000213623047,103.55000305175781,3231300
155,7,2025-07-14,145.08999633789062,147.5800018310547,141.89999389648438,146.24000549316406,44718600
156,7,2025-07-15,153.75,158.67999267578125,153.55999755859375,155.61000061035156,93370100
157,7,2025-07-16,155.30999755859375,160.36000061035156,152.85000610351562,160.0800018310547,59492800
158,7,2025-07-17,161.80999755859375,161.9600067138672,158.67999267578125,160.41000366210938,50605100
159,7,2025-07-18,159.58999633789062,160.8300018310547,155.80999755859375,156.99000549316406,48859800
160,7,2025-07-21,157.6199951171875,160.33999633789062,156.9199981689453,157,39021100
161,7,2025-07-22,156.1999969482422,156.22999572753906,149.33999633789062,154.72000122070312,49028000
162,7,2025-07-23,156.32000732421875,159.4499969482422,156,158.64999389648438,41510900
163,7,2025-07-24,159.1199951171875,163.92999267578125,158.36000061035156,162.1199951171875,48440100
164,7,2025-07-25,163.50999450683594,167.17999267578125,162.36000061035156,166.47000122070312,53432300
165,7,2025-07-28,169.0800018310547,174.6999969482422,168.6699981689453,173.66000366210938,68267800
166,7,2025-07-29,175.2100067138672,182.30999755859375,174.67999267578125,177.44000244140625,108154800
167,7,2025-07-30,175.61000061035156,180.3699951171875,173.8000030517578,179.50999450683594,64820300
168,7,2025-07-31,182.02000427246094,182.5,173,176.30999755859375,71765300
169,7,2025-08-01,170.16000366210938,174.39999389648438,166.82000732421875,171.6999969482422,75396100
170,7,2025-08-04,174.61000061035156,177.86000061035156,173.55999755859375,176.77999877929688,52951000
171,7,2025-08-05,177.57000732421875,177.99000549316406,171.8000030517578,174.30999755859375,88808500
172,7,2025-08-06,165.0500030517578,166.17999267578125,157.8000030517578,163.1199951171875,133641800
173,7,2025-08-07,166.83999633789062,175.75,166.6999969482422,172.39999389648438,95448300
174,7,2025-08-08,174.0399932861328,176.47999572753906,170.52000427246094,172.75999450683594,68866700
175,7,2025-08-11,170.0399932861328,178.82000732421875,169.3800048828125,172.27999877929688,70651000
176,7,2025-08-12,173.32000732421875,175.16000366210938,168.5,174.9499969482422,52243500
177,8,2025-07-14,12.391896893183521,12.638550883613119,12.253770319815237,12.411628723144531,15830000
178,8,2025-07-15,12.599086419422935,13.033197033286598,12.490558060274285,12.964134216308594,20842500
179,8,2025-07-16,13.102259754153662,13.26998454350732,12.60895177156298,12.84574031829834,12922400
180,8,2025-07-17,12.964133929198828,13.200921531516817,12.904936558164186,13.013463973999023,12464500
181,8,2025-07-18,13.072661495331383,13.250252669566803,13.023330509053732,13.191055297851562,9223800
182,8,2025-07-21,13.329181808827325,13.694229600115962,13.220653451342663,13.5067720413208,18075400
183,8,2025-07-22,13.595567736594836,13.71396153950606,13.41797750268315,13.625166893005371,10987900
184,8,2025-07-23,13.723827383811434,13.812622967720998,13.48703978732611,13.753425598144531,9254400
185,8,2025-07-24,13.713961208114602,13.743560363809888,13.368646193195481,13.615300178527832,8090800
186,8,2025-07-25,13.635032008081073,13.694229378561362,13.487039993245775,13.615300178527832,7837600
187,8,2025-07-28,13.625166643454705,13.664631243702303,13.260117915026566,13.329181671142578,10307000
188,8,2025-07-29,13.309449154740602,13.408111127698936,13.05292877777718,13.250252723693848,11333500
189,8,2025-07-30,13.200921769146975,13.220653599240187,12.74707838607937,12.904936790466309,9419600
190,8,2025-07-31,12.924668979968748,13.062794607137677,12.796408796947409,12.9739990234375,15200000
191,8,2025-08-01,13.15999984741211,13.760000228881836,13,13.229999542236328,19650900
192,8,2025-08-04,13.34000015258789,13.5600004196167,13.170000076293945,13.430000305175781,9850700
193,8,2025-08-05,13.470000267028809,13.479999542236328,12.670000076293945,12.729999542236328,9892100
194,8,2025-08-06,12.770000457763672,13.109999656677246,12.6899995803833,12.84000015258789,8651300
195,8,2025-08-07,13.100000381469727,13.25,12.819999694824219,12.850000381469727,6860200
196,8,2025-08-08,12.859999656677246,13.130000114440918,12.800000190734863,13.119999885559082,6522000
197,8,2025-08-11,13.149999618530273,13.279999732971191,12.710000038146973,12.800000190734863,6236900
198,8,2025-08-12,12.869999885559082,13.0600004196167,12.760000228881836,12.90999984741211,5914900
199,10,2025-07-15,118,119.76000213623047,111.93000030517578,112.94000244140625,3950600
200,10,2025-07-16,113.45999908447266,114.45999908447266,111.86000061035156,113.43000030517578,2248800
201,10,2025-07-17,114.0999984741211,116.56999969482422,113.25,116.36000061035156,1552900
202,10,2025-07-18,116.81999969482422,117.19999694824219,113.52999877929688,113.98999786376953,1521800
203,10,2025-07-21,113.2300033569336,113.66000366210938,110.75,112.04000091552734,2060800
204,10,2025-07-22,112.8499984741211,117.05000305175781,112.13999938964844,116.19000244140625,1692000
205,10,2025-07-23,119.37999725341797,120.79000091552734,117.4800033569336,119.47000122070312,1939700
206,10,2025-07-24,119.43000030517578,122.75,119.43000030517578,120.3499984741211,1602800
207,10,2025-07-25,120.5,121.01000213623047,119.0199966430664,120.18000030517578,1972700
208,10,2025-07-28,119.41000366210938,120.7699966430664,118.72000122070312,119.54000091552734,1679100
209,10,2025-07-29,119.75,120.51000213623047,118.86000061035156,119.83999633789062,1212200
210,10,2025-07-30,120.23999786376953,120.45999908447266,117.2300033569336,118.05000305175781,979100
211,10,2025-07-31,116.56999969482422,118.33999633789062,114.47000122070312,114.80999755859375,2339500
212,10,2025-08-01,113.44999694824219,114.31999969482422,111.19000244140625,113.5,1888600
213,10,2025-08-04,113.16999816894531,115.02999877929688,112.01000213623047,114.83999633789062,1343200
214,10,2025-08-05,114.80999755859375,115.43000030517578,114.25,114.88999938964844,1271000
215,10,2025-08-06,115.08000183105469,115.08000183105469,112.55999755859375,113.2300033569336,1058700
216,10,2025-08-07,114.5,114.91999816894531,113.16000366210938,113.9800033569336,1157400
217,10,2025-08-08,114.30999755859375,115,113.38999938964844,114.62000274658203,1129700
218,10,2025-08-11,115.04000091552734,115.66999816894531,113.7300033569336,114.12999725341797,1082300
219,10,2025-08-12,114.51000213623047,117.37000274658203,114.4000015258789,117.31999969482422,917400
220,10,2025-08-13,118.05999755859375,120.4000015258789,117.86000061035156,120.29000091552734,983500
